Property_Class,Property_Address,Property_City,Sale_Date,Sale_Price,Land_Square_Feet,Age,Rooms,Bedrooms,Basement,Central_Heating,Central_Air_Conditioning,Fireplaces,Full_Baths,Half_Baths,Sale_Year,Sale_Month
203,6006 S SACRAMENTO AVE,CHICAGO,2018-02-09,165000.0,3750.0,99,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,2
203,5915 S WASHTENAW AVE,CHICAGO,2020-10-19,125000.0,3750.0,78,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2020,10
203,5531 S MELVINA AVE,CHICAGO,2019-05-21,267000.0,3750.0,64,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,5
202,5840 S AUSTIN AVE,CHICAGO,2018-02-06,169000.0,4166.0,67,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2018,2
203,3426 W 61ST ST,CHICAGO,2018-04-17,186387.0,3033.0,132,6,3,Crawl,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,4
202,5146 S KENNETH AVE,CHICAGO,2018-05-17,185000.0,3780.0,107,6,4,Partial,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,5
203,3928 W 60TH ST,CHICAGO,2018-02-05,216300.0,4750.0,70,7,3,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2018,2
205,4701 S AVERS AVE,CHICAGO,2018-01-19,220000.0,4026.0,79,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,1
202,4139 W 57TH PL,CHICAGO,2019-09-20,170000.0,3750.0,81,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2019,9
202,5155 S TALMAN AVE,CHICAGO,2020-11-16,30000.0,3750.0,105,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,11
202,5811 S MOBILE AVE,CHICAGO,2020-04-28,260000.0,3800.0,66,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2020,4
205,4336 S CHRISTIANA AVE,CHICAGO,2019-07-12,177000.0,3780.0,78,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,7
203,5613 S MEADE AVE,CHICAGO,2019-04-16,318000.0,3750.0,72,6,2,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,4
202,6125 S MEADE AVE,CHICAGO,2018-09-26,229900.0,3780.0,67,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2018,9
203,5538 S NORDICA AVE,CHICAGO,2018-06-28,314900.0,3960.0,65,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,6
203,3752 W 56TH PL,CHICAGO,2019-01-11,165000.0,3125.0,83,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,1
203,5828 S NOTTINGHAM AVE,CHICAGO,2019-12-06,215000.0,5653.0,46,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,12
203,6125 S ALBANY AVE,CHICAGO,2020-02-21,110000.0,3750.0,98,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,2
203,5634 S NEVA AVE,CHICAGO,2018-04-05,255000.0,5367.0,68,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2018,4
202,5526 S CALIFORNIA AVE,CHICAGO,2019-09-04,255000.0,3125.0,94,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,9
203,6131 S KEDVALE AVE,CHICAGO,2020-07-21,190000.0,3780.0,87,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,7
203,5639 S MASON AVE,CHICAGO,2019-05-21,278000.0,4687.0,70,5,3,Partial,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,5
202,4138 W 59TH ST,CHICAGO,2019-05-15,117000.0,3750.0,70,8,4,Full,Warm Air Furnace,No Central A/C,0.0,8,0.0,2019,5
203,5601 S AUSTIN AVE,CHICAGO,2019-10-15,252500.0,3322.0,65,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,10
203,5518 S MAYFIELD AVE,CHICAGO,2020-10-31,230000.0,4062.0,64,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,10
203,5804 S NEWCASTLE AVE,CHICAGO,2019-07-26,303000.0,4158.0,66,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,7
295,6235 S KNOX AVE,CHICAGO,2020-08-28,200000.0,948.0,23,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2020,8
203,5826 S MAYFIELD AVE,CHICAGO,2019-02-26,208000.0,3750.0,62,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,2
202,5519 S MELVINA AVE,CHICAGO,2019-11-01,270000.0,3750.0,66,5,3,Full,Hot Water Steam,Central A/C,0.0,5,0.0,2019,11
203,5719 S PARKSIDE AVE,CHICAGO,2019-01-15,272000.0,4166.0,59,4,3,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,1
203,5554 S MOODY AVE,CHICAGO,2020-09-01,295000.0,3980.0,71,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,9
203,6233 S PARKSIDE AVE,CHICAGO,2020-05-28,290000.0,3750.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,5
202,3345 W 55TH ST,CHICAGO,2020-11-22,192000.0,4500.0,107,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2020,11
202,3631 W 61ST ST,CHICAGO,2020-11-10,175000.0,3750.0,102,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,11
203,5522 S MONITOR AVE,CHICAGO,2019-08-30,325000.0,4166.0,63,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,8
202,5227 W 53RD PL,CHICAGO,2018-09-17,275000.0,4288.0,96,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,9
202,6030 S MEADE AVE,CHICAGO,2019-09-03,168500.0,3750.0,66,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,9
202,3609 W 59TH PL,CHICAGO,2018-02-13,216000.0,3125.0,68,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,2
210,4158 W 58TH PL,CHICAGO,2019-11-01,97500.0,3750.0,76,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,11
202,6146 S KOLIN AVE,CHICAGO,2019-11-29,60000.0,3780.0,100,5,2,Partial,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,11
203,4700 S LAWNDALE AVE,CHICAGO,2018-01-30,259000.0,3150.0,34,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2018,1
203,5841 S NEWCASTLE AVE,CHICAGO,2019-03-20,315000.0,4233.0,66,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,3
202,5805 S NEVA AVE,CHICAGO,2018-09-13,204000.0,5560.0,64,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,9
203,3859 W 55TH ST,CHICAGO,2019-09-20,278250.0,3563.0,72,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2019,9
205,5636 S MASON AVE,CHICAGO,2020-02-22,305000.0,3750.0,66,7,3,Slab,Warm Air Furnace,No Central A/C,0.0,7,0.0,2020,2
203,6017 S MENARD AVE,CHICAGO,2018-04-02,215000.0,3780.0,61,5,3,Full,Electric Heater,No Central A/C,0.0,5,0.0,2018,4
203,6322 W 59TH ST,CHICAGO,2018-08-09,249900.0,3125.0,61,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,8
202,5725 S KILBOURN AVE,CHICAGO,2019-11-26,201000.0,3780.0,105,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,11
203,6232 S AUSTIN AVE,CHICAGO,2020-08-20,226000.0,3780.0,66,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,8
202,5609 S KOSTNER AVE,CHICAGO,2019-03-20,205000.0,4158.0,71,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,3
203,5550 S MONITOR AVE,CHICAGO,2019-10-31,320000.0,6250.0,58,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,10
203,5917 W 59TH ST,CHICAGO,2020-02-21,188500.0,3125.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,2
203,5620 S TRIPP AVE,CHICAGO,2018-05-21,257500.0,3780.0,67,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,5
203,6040 S MELVINA AVE,CHICAGO,2020-10-24,272900.0,3750.0,62,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,10
203,6115 S TALMAN AVE,CHICAGO,2018-11-09,200000.0,3750.0,100,6,3,Full,Warm Air Furnace,No Central A/C,1.0,6,0.0,2018,11
203,5830 S MAYFIELD AVE,CHICAGO,2018-04-17,198045.0,4000.0,65,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,4
203,6105 S MAYFIELD AVE,CHICAGO,2019-09-13,249999.0,3780.0,48,4,3,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,9
203,6242 S MULLIGAN AVE,CHICAGO,2019-09-20,345000.0,5217.0,56,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,9
202,5856 S SPAULDING AVE,CHICAGO,2018-06-12,238000.0,3931.0,69,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2018,6
203,6053 S KILBOURN AVE,CHICAGO,2018-06-14,230000.0,3780.0,73,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,6
203,5740 S MERRIMAC AVE,CHICAGO,2019-09-05,240000.0,3750.0,66,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,9
204,3547 W 62ND PL,CHICAGO,2019-05-29,245000.0,3500.0,98,9,6,Full,Warm Air Furnace,No Central A/C,0.0,9,1.0,2019,5
202,5648 S MEADE AVE,CHICAGO,2018-04-26,245000.0,3750.0,72,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2018,4
203,6042 S MASSASOIT AVE,CHICAGO,2019-08-14,186000.0,5040.0,75,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,1.0,2019,8
204,5952 S CAMPBELL AVE,CHICAGO,2018-01-05,109000.0,3750.0,100,8,4,Full,Warm Air Furnace,No Central A/C,0.0,8,0.0,2018,1
203,3419 W 62ND ST,CHICAGO,2019-06-12,180000.0,3100.0,50,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2019,6
278,5618 S NEWLAND AVE,CHICAGO,2019-09-24,426000.0,4154.0,23,8,4,Partial,Warm Air Furnace,Central A/C,0.0,8,1.0,2019,9
202,3618 W 57TH PL,CHICAGO,2020-04-09,82000.0,3125.0,102,6,2,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,4
206,5616 S NORDICA AVE,CHICAGO,2018-07-18,515000.0,5560.0,74,4,3,Partial,Warm Air Furnace,Central A/C,1.0,4,0.0,2018,7
202,6231 S TRIPP AVE,CHICAGO,2019-01-03,175000.0,3780.0,67,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2019,1
203,5925 S MEADE AVE,CHICAGO,2019-12-27,228000.0,5639.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,12
203,5844 S MELVINA AVE,CHICAGO,2020-09-01,250000.0,4125.0,66,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,9
202,3517 W 60TH ST,CHICAGO,2019-07-10,145000.0,4687.0,117,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,7
203,6005 S SAWYER AVE,CHICAGO,2018-08-23,170000.0,3100.0,126,5,3,Partial,Warm Air Furnace,No Central A/C,0.0,5,1.0,2018,8
205,3311 W 61ST PL,CHICAGO,2018-05-29,65551.0,3100.0,107,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,5
203,5929 S SPAULDING AVE,CHICAGO,2020-05-08,189000.0,4129.0,95,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,5
203,6212 S KILPATRICK AVE,CHICAGO,2018-06-06,284000.0,3528.0,110,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,6
202,5648 S MERRIMAC AVE,CHICAGO,2019-07-02,254000.0,3750.0,67,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,7
203,6011 S MENARD AVE,CHICAGO,2018-08-23,299900.0,3780.0,63,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,8
202,5531 S PARKSIDE AVE,CHICAGO,2018-11-29,260000.0,6250.0,102,7,4,Full,Hot Water Steam,No Central A/C,0.0,7,1.0,2018,11
202,6110 S KNOX AVE,CHICAGO,2020-12-23,219900.0,3780.0,65,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,12
202,5653 S MCVICKER AVE,CHICAGO,2018-11-08,240000.0,3750.0,66,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,11
202,5229 S FRANCISCO AVE,CHICAGO,2018-11-06,83000.0,3000.0,97,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,11
202,3637 W 61ST ST,CHICAGO,2018-04-12,85000.0,3750.0,102,3,2,Slab,Warm Air Furnace,No Central A/C,0.0,3,0.0,2018,4
202,5743 S AUSTIN AVE,CHICAGO,2020-08-14,335000.0,4687.0,65,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,8
203,3337 W 51ST ST,CHICAGO,2018-02-05,149993.0,3637.0,61,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,2
202,5337 S SACRAMENTO AVE,CHICAGO,2019-10-03,175000.0,3666.0,98,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2019,10
202,5659 S NEWCASTLE AVE,CHICAGO,2019-12-06,263000.0,4800.0,67,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,12
205,5207 S LAWNDALE AVE,CHICAGO,2018-08-28,225000.0,4166.0,72,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,8
203,5416 S CHRISTIANA AVE,CHICAGO,2018-08-20,54000.0,3780.0,95,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,8
203,5826 S MELVINA AVE,CHICAGO,2018-11-15,280000.0,3750.0,65,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,11
202,5824 S NEW ENGLAND AVE,CHICAGO,2019-04-01,230000.0,4158.0,63,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2019,4
202,4915 S ROCKWELL ST,CHICAGO,2019-03-27,185000.0,3150.0,112,4,3,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,3
202,6112 S MOODY AVE,CHICAGO,2019-06-07,279900.0,3780.0,68,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,6
203,6306 W 60TH ST,CHICAGO,2018-05-15,307500.0,4230.0,65,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,5
202,5621 S MONITOR AVE,CHICAGO,2019-05-02,180000.0,3125.0,62,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2019,5
202,5741 S SAYRE AVE,CHICAGO,2020-11-16,330100.0,4690.0,68,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2020,11
202,5612 S KILDARE AVE,CHICAGO,2019-11-12,209000.0,3780.0,69,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,11
203,5606 S HOMAN AVE,CHICAGO,2019-05-23,170500.0,3780.0,95,7,4,Full,Hot Water Steam,No Central A/C,0.0,7,0.0,2019,5
202,5711 S FAIRFIELD AVE,CHICAGO,2018-07-31,40479.0,3250.0,97,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2018,7
203,5954 S TALMAN AVE,CHICAGO,2018-03-20,160000.0,3750.0,98,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,3
203,5931 S KOMENSKY AVE,CHICAGO,2018-11-21,249000.0,3780.0,70,7,3,Full,Warm Air Furnace,Central A/C,0.0,7,0.0,2018,11
202,6036 S KILBOURN AVE,CHICAGO,2019-11-12,165000.0,3780.0,73,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,11
202,6223 S MONITOR AVE,CHICAGO,2019-02-21,225000.0,3780.0,69,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,2
207,5835 S CALIFORNIA AVE,CHICAGO,2019-03-18,165000.0,4125.0,11,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2019,3
203,5135 S NATCHEZ AVE,CHICAGO,2018-07-30,185000.0,4375.0,66,4,3,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,7
203,3330 W 60TH PL,CHICAGO,2019-05-14,190000.0,3125.0,60,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,5
203,6004 S ARTESIAN AVE,CHICAGO,2018-04-27,134000.0,3750.0,95,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,1.0,2018,4
203,4341 W 55TH ST,CHICAGO,2020-04-09,220000.0,3750.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,4
202,3737 W 58TH ST,CHICAGO,2018-08-03,175000.0,4166.0,69,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,8
202,5217 S ARTESIAN AVE,CHICAGO,2018-09-25,90000.0,2725.0,96,3,2,Full,Warm Air Furnace,No Central A/C,0.0,3,0.0,2018,9
202,3231 W 61ST PL,CHICAGO,2020-11-20,130000.0,3150.0,97,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,11
202,6229 S MCVICKER AVE,CHICAGO,2018-11-27,215000.0,3780.0,72,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,11
205,6019 S MONITOR AVE,CHICAGO,2019-12-12,263500.0,3750.0,91,8,4,Full,Warm Air Furnace,Central A/C,0.0,8,1.0,2019,12
203,5520 S RICHMOND ST,CHICAGO,2019-08-09,150000.0,3750.0,57,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,1.0,2019,8
203,4359 W 59TH ST,CHICAGO,2020-04-10,161000.0,3750.0,70,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,4
207,6152 W 60TH ST,CHICAGO,2018-02-16,305000.0,4572.0,21,7,4,Full,Warm Air Furnace,Central A/C,1.0,7,1.0,2018,2
203,5945 S MASSASOIT AVE,CHICAGO,2020-10-10,299900.0,3141.0,13,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2020,10
202,5441 S RIDGEWAY AVE,CHICAGO,2019-09-12,205000.0,3024.0,102,3,2,Slab,Warm Air Furnace,No Central A/C,0.0,3,0.0,2019,9
202,5227 S MOZART ST,CHICAGO,2020-10-27,230000.0,3000.0,61,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
205,6231 S MENARD AVE,CHICAGO,2019-04-08,220000.0,3780.0,107,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,4
278,5929 S MONITOR AVE,CHICAGO,2020-11-06,430000.0,8609.0,13,7,4,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2020,11
202,5036 S LAWNDALE AVE,CHICAGO,2018-11-05,191000.0,3750.0,74,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,11
203,6210 S KOLMAR AVE,CHICAGO,2018-09-05,182000.0,5250.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,9
202,6010 S TRIPP AVE,CHICAGO,2018-07-09,155000.0,3780.0,79,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,7
203,5618 S HOMAN AVE,CHICAGO,2020-10-20,215000.0,3150.0,61,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,10
202,6040 S MOODY AVE,CHICAGO,2019-05-16,247000.0,3750.0,67,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,5
203,5551 S PARKSIDE AVE,CHICAGO,2018-02-26,205000.0,3125.0,58,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,2
202,5612 S MCVICKER AVE,CHICAGO,2019-11-08,490000.0,3750.0,69,5,2,Partial,Warm Air Furnace,Central A/C,0.0,5,1.0,2019,11
203,3340 W 60TH PL,CHICAGO,2020-02-20,174900.0,3125.0,96,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,2
203,3259 W 61ST PL,CHICAGO,2020-06-18,320000.0,5745.0,97,6,4,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,6
203,5846 S NORDICA AVE,CHICAGO,2019-10-11,165000.0,5560.0,61,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2019,10
203,5847 S NEWCASTLE AVE,CHICAGO,2019-08-27,249000.0,4233.0,66,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,8
202,6025 S MASON AVE,CHICAGO,2019-06-17,261500.0,3750.0,66,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,6
203,4615 S LA CROSSE AVE,CHICAGO,2020-09-18,240000.0,3540.0,65,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,9
203,6023 S MENARD AVE,CHICAGO,2018-07-05,192000.0,3780.0,64,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,7
203,5843 S MONITOR AVE,CHICAGO,2018-07-09,218000.0,5292.0,64,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2018,7
202,6136 S KOSTNER AVE,CHICAGO,2019-11-20,210000.0,3780.0,68,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,11
203,6225 S FRANCISCO AVE,CHICAGO,2018-07-26,115000.0,3750.0,102,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,7
203,3532 W 61ST PL,CHICAGO,2019-03-29,172000.0,3125.0,127,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2019,3
203,5608 S MAYFIELD AVE,CHICAGO,2018-09-28,234900.0,4250.0,57,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2018,9
203,5831 S NORDICA AVE,CHICAGO,2018-10-01,218000.0,5143.0,70,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2018,10
203,5535 S NEVA AVE,CHICAGO,2020-08-17,230000.0,5280.0,80,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,1.0,2020,8
203,3423 W 59TH ST,CHICAGO,2019-12-17,198000.0,3750.0,65,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,12
203,5937 S PARKSIDE AVE,CHICAGO,2020-05-27,275000.0,3750.0,59,6,3,Partial,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,5
203,6340 W 60TH ST,CHICAGO,2018-03-12,239000.0,4230.0,65,4,3,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,3
202,5101 S LA CROSSE AVE,CHICAGO,2018-09-21,275000.0,4720.0,78,3,2,Slab,Warm Air Furnace,No Central A/C,0.0,3,0.0,2018,9
205,5200 S AVERS AVE,CHICAGO,2020-03-13,220000.0,4158.0,73,4,3,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,3
203,6228 S KENNETH AVE,CHICAGO,2019-10-01,167000.0,4158.0,94,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,10
202,6107 S KOSTNER AVE,CHICAGO,2019-03-13,135050.0,3780.0,100,4,2,Crawl,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,3
202,5523 S MEADE AVE,CHICAGO,2019-05-29,324000.0,3750.0,68,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2019,5
203,3844 W 60TH ST,CHICAGO,2019-07-15,230000.0,3625.0,94,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2019,7
203,5734 S MASSASOIT AVE,CHICAGO,2020-10-26,338000.0,3125.0,59,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
203,6235 S MCVICKER AVE,CHICAGO,2020-10-10,150000.0,3780.0,72,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,10
202,3922 W 59TH PL,CHICAGO,2020-02-20,204500.0,3750.0,69,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,2
203,6129 S KOMENSKY AVE,CHICAGO,2019-10-03,247500.0,3780.0,73,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,10
202,5836 S KENNETH AVE,CHICAGO,2020-01-11,220000.0,3780.0,74,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,1
203,5936 W 60TH ST,CHICAGO,2018-08-24,299700.0,3870.0,57,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,8
203,5953 S MAJOR AVE,CHICAGO,2018-06-04,246500.0,3780.0,58,6,3,Slab,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,6
202,3513 W 61ST ST,CHICAGO,2018-07-25,77800.0,3125.0,96,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,7
203,6036 S PARKSIDE AVE,CHICAGO,2018-01-06,218000.0,3780.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,1
202,3717 W 60TH PL,CHICAGO,2018-10-10,220000.0,3125.0,59,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2018,10
203,6148 S KEATING AVE,CHICAGO,2018-07-30,275000.0,3780.0,95,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,7
202,5858 S NOTTINGHAM AVE,CHICAGO,2019-06-06,265000.0,5295.0,67,7,4,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2019,6
203,5743 S MEADE AVE,CHICAGO,2018-07-26,279900.0,3750.0,65,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2018,7
203,5922 S MELVINA AVE,CHICAGO,2018-05-08,233000.0,5333.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,5
205,5812 S NEWLAND AVE,CHICAGO,2019-07-22,220000.0,7638.0,107,9,4,Partial,Hot Water Steam,No Central A/C,0.0,9,0.0,2019,7
203,5639 S MENARD AVE,CHICAGO,2019-03-26,302000.0,3125.0,61,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,3
203,3912 W 60TH ST,CHICAGO,2018-02-16,150000.0,6250.0,72,6,2,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,2
202,5555 S MCVICKER AVE,CHICAGO,2018-06-08,215000.0,3875.0,66,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,6
203,5408 S MOZART ST,CHICAGO,2018-09-21,165000.0,3875.0,90,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,9
203,5349 S HARDING AVE,CHICAGO,2018-09-28,260000.0,3780.0,59,4,3,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,9
202,3620 W 59TH PL,CHICAGO,2019-04-09,167400.0,3125.0,93,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,4
